"feature","p_value","q_value","method","beta","r_squared"
"CHD4_Expr",2.36420479093532e-26,5.54274678763725e-25,"linear_regression",-0.202569341883742,0.485976578700252
"SRSF3_Expr",1.43203497060047e-10,7.16017485300236e-10,"linear_regression",-0.202042007796548,0.21539680021534
"QKI_Expr",2.67117238400113e-13,1.82015638063246e-12,"linear_regression",0.187151475640371,0.270380812777433
"TFEB_Expr",2.01501425607124e-28,6.07382868615759e-27,"linear_regression",0.104455751725575,0.513843424764786
"DROSHA_Expr",9.64820615074371e-17,9.17014188201317e-16,"linear_regression",-0.19223933121332,0.334537964004749
"BCL6_Expr",2.54326752771822e-48,4.4719120695712e-46,"linear_regression",0.0866109222588457,0.715879399576189
"SF3B1_Expr",1.14531281533459e-07,3.97468756637496e-07,"linear_regression",-0.210449769502104,0.152819315221201
"BIRC6_Expr",1.00692834144202e-13,7.240068132324e-13,"linear_regression",-0.291209388368157,0.278585519507347
"MSH6_Expr",8.68787013409286e-10,3.96783679284328e-09,"linear_regression",-0.118486469261519,0.198933505839923
"RPL22_Expr",3.76401117385461e-17,3.64314842974001e-16,"linear_regression",-0.157209075847925,0.341786328318749
"SFPQ_Expr",2.78178630823e-11,1.520613759162e-10,"linear_regression",-0.135576121844199,0.230092533916031
"MYCL_Expr",1.92615077439976e-34,1.0695205615746e-32,"linear_regression",0.0582652321114381,0.586677441222462
"AKT3_Expr",1.91591015744692e-08,7.40397515057326e-08,"linear_regression",0.0398084679184247,0.169968275643427
"SDHB_Expr",1.30195478208232e-12,8.37537984815149e-12,"linear_regression",0.226717944567528,0.256872138434692
"ARID1A_Expr",3.12190171701371e-10,1.50392982257967e-09,"linear_regression",-0.208504885177439,0.208317755694455
"TNFAIP3_Expr",1.26696934713367e-08,4.95056541194823e-08,"linear_regression",0.0430430688222878,0.173892679155988
"MYB_Expr",5.96316300129101e-23,1.06629440107831e-21,"linear_regression",-0.112838128955107,0.436702858437948
"SGK1_Expr",4.80300869551341e-30,1.80970506205952e-28,"linear_regression",0.0717144522039839,0.534645408131496
"SET_Expr",8.3839805966576e-23,1.47418325491229e-21,"linear_regression",-0.241299858364371,0.434457065804045
"PPP6C_Expr",5.76631398734739e-12,3.49624210152385e-11,"linear_regression",0.272874557706505,0.243966458549161
"CSF3R_Expr",7.98562230695094e-09,3.17918171088047e-08,"linear_regression",0.072795767206011,0.178253769058399
"KDSR_Expr",4.5674508386981e-08,1.69075811748298e-07,"linear_regression",-0.139596058903539,0.161672791161007
"DNMT3A_Expr",5.60827750210663e-19,6.64801434238482e-18,"linear_regression",-0.1519704612088,0.373252091463943
"BCL11A_Expr",4.88589971204011e-11,2.59026341517704e-10,"linear_regression",-0.0806131755494159,0.225069647640008
"CEP89_Expr",6.0789060547919e-10,2.82521845277773e-09,"linear_regression",-0.129595424816344,0.202219045528737
"ACVR2A_Expr",1.28774052651627e-08,5.01315961429766e-08,"linear_regression",0.0535281282069937,0.17373867187197
"RPL5_Expr",2.48822513970668e-11,1.37438613737725e-10,"linear_regression",-0.171054942132513,0.231083482989476
"PMS2_Expr",9.05246305318552e-08,3.20481493997004e-07,"linear_regression",-0.19717159555428,0.155091991948242
"HNRNPA2B1_Expr",7.77157109552464e-09,3.10568466127973e-08,"linear_regression",-0.198333444118464,0.17850986376658
"KIAA1549_Expr",7.64225827720477e-09,3.06562071576085e-08,"linear_regression",-0.0490812311718706,0.178667981793423
"TRIM24_Expr",1.31005556597676e-11,7.63595923815181e-11,"linear_regression",-0.129907334371715,0.236760706651717
"ACSL3_Expr",1.53247605298454e-10,7.5904330323882e-10,"linear_regression",0.156320197165743,0.214783348778021
"CDKN1A_Expr",4.73650390516126e-14,3.44621491030698e-13,"linear_regression",0.0571065884031139,0.284868001027538
"SEPT6_Expr",1.46016030180034e-17,1.510263841568e-16,"linear_regression",-0.120102152821474,0.349001005667594
"KDM5C_Expr",1.49009197740728e-10,7.41531620832398e-10,"linear_regression",-0.18985523081944,0.215037212869821
"SMARCA4_Expr",1.04515518867931e-25,2.2971640084514e-24,"linear_regression",-0.277705771466197,0.476965565645928
"DGCR8_Expr",5.73439644747369e-15,4.54871297149229e-14,"linear_regression",-0.223494936160509,0.3021799465596
"SMO_Expr",3.93957175657828e-09,1.65587577816338e-08,"linear_regression",-0.0434549907341959,0.184891028515922
"CBFA2T3_Expr",2.74916775813773e-13,1.85921281079186e-12,"linear_regression",-0.0990914111645442,0.270137435469567
"CLIP1_Expr",1.14168649660161e-25,2.45812092635653e-24,"linear_regression",0.233553666750792,0.476425098516323
"RARA_Expr",2.73747079553765e-30,1.06964136640453e-28,"linear_regression",0.153040519002139,0.537698050978291
"RAF1_Expr",1.00066535075057e-11,5.93090980360593e-11,"linear_regression",0.219354105104935,0.239133313235335
"PPARG_Expr",3.70832286191286e-09,1.57119703587071e-08,"linear_regression",0.0288977956671135,0.18545708853188
"MUTYH_Expr",5.08648930546692e-09,2.11269536112898e-08,"linear_regression",-0.199069258691397,0.182496224375901
"MEN1_Expr",1.31616923551182e-15,1.06812195651152e-14,"linear_regression",-0.158806824538845,0.314009121057364
"NOTCH2_Expr",9.48773543091451e-20,1.26703302273605e-18,"linear_regression",0.14171091787325,0.386098949793076
"MYCN_Expr",1.37333311736701e-07,4.7348576432098e-07,"linear_regression",-0.0229257781690573,0.151061700789599
"IL6ST_Expr",4.2847301689816e-16,3.76699194022966e-15,"linear_regression",0.089187132291168,0.322899355531401
"CDC73_Expr",3.4192277161691e-08,1.29293377797792e-07,"linear_regression",0.236977355865966,0.164445241558873
"CDK4_Expr",8.93933780041191e-15,7.03806073092132e-14,"linear_regression",-0.135655202087114,0.298573243217694
"ACVR1B_Expr",5.5196607641503e-08,2.01496266649777e-07,"linear_regression",0.0654557563367583,0.159855430951073
"TEC_Expr",4.96363329790146e-15,3.96714631006518e-14,"linear_regression",-0.0966773208328389,0.30334871024512
"TMEM127_Expr",1.37056072972392e-25,2.89188313971747e-24,"linear_regression",0.223144398404419,0.475305516975021
"USP44_Expr",1.13184894052439e-07,3.94092617905356e-07,"linear_regression",-0.0256173821448566,0.152933686467931
"LCP1_Expr",4.17524879459858e-19,5.12196218407152e-18,"linear_regression",0.17369589137079,0.375403527286094
"KLF4_Expr",4.87041932579076e-28,1.35218220755507e-26,"linear_regression",0.0551064806583915,0.508797256868485
"XPA_Expr",6.69254343759969e-09,2.72611325353964e-08,"linear_regression",0.0881903801255036,0.179917536484258
"IRF4_Expr",2.24752104963231e-11,1.2491619739757e-10,"linear_regression",0.050978767478186,0.231986487921887
"NUMA1_Expr",1.29928153888456e-20,1.90380836600446e-19,"linear_regression",-0.287086980605529,0.400169037848769
"CYP2C8_Expr",2.68663272780343e-11,1.47624871241282e-10,"linear_regression",-0.0461197530550505,0.230401918881078
"TET1_Expr",1.80140432181774e-10,8.88075495101737e-10,"linear_regression",-0.0710348776928888,0.213318444049155
"ATIC_Expr",3.65290979032244e-14,2.75272844913584e-13,"linear_regression",-0.162351406689049,0.287019874884744
"USP8_Expr",1.03445669763317e-16,9.74421264288392e-16,"linear_regression",0.263646874564732,0.333998261029775
"ETV6_Expr",4.32845798465362e-10,2.02956585502647e-09,"linear_regression",-0.115208440224322,0.205332444526117
"COL2A1_Expr",1.52159191453528e-17,1.55852375712109e-16,"linear_regression",-0.0476271335054385,0.348688624927907
"TCF12_Expr",3.14016593506774e-13,2.11011150413787e-12,"linear_regression",-0.243234618151886,0.269011947995008
"NCOA2_Expr",4.21640027414219e-11,2.24661731778789e-10,"linear_regression",0.175035095685117,0.22638674346895
"POLG_Expr",6.68050220216657e-08,2.39725504193392e-07,"linear_regression",-0.193178597718396,0.158020206338059
"ZFHX3_Expr",5.45734911848361e-11,2.86442951243792e-10,"linear_regression",0.048793198169562,0.224079749161592
"ERBB2_Expr",1.42713066798302e-16,1.3207218023878e-15,"linear_regression",-0.117949484151145,0.33150069978393
"BCL10_Expr",2.71121409659636e-09,1.17226675078244e-08,"linear_regression",0.110722063906605,0.188382200446002
"PRCC_Expr",8.84632854201102e-09,3.49545940517664e-08,"linear_regression",-0.272685121479597,0.177288354226012
"ABL2_Expr",4.25089257567854e-10,2.0020944943486e-09,"linear_regression",-0.166309998510793,0.205497907337406
"TPM3_Expr",1.01115412677009e-07,3.54407841774899e-07,"linear_regression",0.165236382043225,0.154023641832888
"EML4_Expr",4.58335264077382e-19,5.49481481365498e-18,"linear_regression",0.121717980003392,0.374724345413989
"FIP1L1_Expr",3.03766900592319e-11,1.64345682115331e-10,"linear_regression",-0.302018984417952,0.229309798839164
"ARHGAP26_Expr",2.49239426391003e-34,1.31473797421254e-32,"linear_regression",0.13423657875717,0.585427444759851
"ZMYM3_Expr",9.62849361914229e-21,1.43071278425283e-19,"linear_regression",-0.140549001962111,0.402262201168978
"NONO_Expr",4.77464932776797e-25,9.68702892460617e-24,"linear_regression",-0.312585923879989,0.467594308568103
"RPL10_Expr",2.84680690172696e-11,1.54813468109379e-10,"linear_regression",-0.155308723005625,0.229887088535303
"TCF7L2_Expr",1.197461349489e-11,7.0576632609547e-11,"linear_regression",0.080295549208062,0.237552903914037
"FOXO1_Expr",3.21318994921981e-20,4.58096675192824e-19,"linear_regression",0.0772672497388497,0.39380085223354
"RAD17_Expr",4.55269902405011e-13,2.98329035426886e-12,"linear_regression",-0.269766242031689,0.265859437787831
"JAZF1_Expr",4.84026001929529e-36,3.40431621357102e-34,"linear_regression",0.084127689532095,0.604140405574537
"MSI2_Expr",8.85335209737342e-20,1.21302421593883e-18,"linear_regression",-0.0738047634519928,0.386594070598062
"PHF6_Expr",4.18844837711752e-08,1.56695497796418e-07,"linear_regression",-0.122527976422821,0.162503062269631
