Column_Label,Type
LAMTOR2,Gene_Expr
MEF2D,Gene_Expr
DOCK7,Gene_Expr
SRM,Gene_Expr
FBXO2,Gene_Expr
FBXO6,Gene_Expr
C1orf21,Gene_Expr
SWT1,Gene_Expr
MAD2L2,Gene_Expr
DNAJC6,Gene_Expr
LEPR,Gene_Expr
IVNS1ABP,Gene_Expr
KIAA2013,Gene_Expr
MFN2,Gene_Expr
PRG4,Gene_Expr
MIIP,Gene_Expr
SMG7,Gene_Expr
NCF2,Gene_Expr
PDC,Gene_Expr
SLC35D1,Gene_Expr
PLA2G4A,Gene_Expr
GADD45A,Gene_Expr
PRAMEF1,Gene_Expr
PRAMEF12,Gene_Expr
WLS,Gene_Expr
PRDM2,Gene_Expr
RGS2,Gene_Expr
RPE65,Gene_Expr
RO60,Gene_Expr
AMPD1,Gene_Expr
UCHL5,Gene_Expr
BCAS2,Gene_Expr
SRSF11,Gene_Expr
CTH,Gene_Expr
AGMAT,Gene_Expr
OLFML3,Gene_Expr
TNNI3K,Gene_Expr
CFHR3,Gene_Expr
PLEKHM2,Gene_Expr
CRYZ,Gene_Expr
PHTF1,Gene_Expr
ZBTB17,Gene_Expr
CD58,Gene_Expr
TFAP2E,Gene_Expr
CD2,Gene_Expr
TTF2,Gene_Expr
NR5A2,Gene_Expr
KIF21B,Gene_Expr
TMEM9,Gene_Expr
ADPRS,Gene_Expr
MAP7D1,Gene_Expr
WARS2,Gene_Expr
HAO2,Gene_Expr
OSCP1,Gene_Expr
MRPS15,Gene_Expr
EXOC8,Gene_Expr
GNPAT,Gene_Expr
TSNAX,Gene_Expr
AIRIM,Gene_Expr
RRAGC,Gene_Expr
NID1,Gene_Expr
LGALS8,Gene_Expr
HPCAL4,Gene_Expr
MTR,Gene_Expr
BMP8B,Gene_Expr
MYCL,Gene_Expr
SIPA1L2,Gene_Expr
ZP4,Gene_Expr
RLF,Gene_Expr
KMO,Gene_Expr
ZNF684,Gene_Expr
KCNQ4,Gene_Expr
RIMS3,Gene_Expr
AKT3,Gene_Expr
ETV3,Gene_Expr
ACADM,Gene_Expr
ST6GALNAC5,Gene_Expr
SLAMF1,Gene_Expr
CD48,Gene_Expr
ADGRL2,Gene_Expr
PADI2,Gene_Expr
SDHB,Gene_Expr
MFAP2,Gene_Expr
RPF1,Gene_Expr
KDM5B,Gene_Expr
UAP1,Gene_Expr
ACTL8,Gene_Expr
CTBS,Gene_Expr
RGS4,Gene_Expr
KLHL12,Gene_Expr
IGSF21,Gene_Expr
SSX2IP,Gene_Expr
ZNHIT6,Gene_Expr
PLA2G2D,Gene_Expr
RBBP5,Gene_Expr
GBP3,Gene_Expr
GBP1,Gene_Expr
KIF17,Gene_Expr
GPR89A,Gene_Expr
CDK18,Gene_Expr
RAB29,Gene_Expr
CD160,Gene_Expr
ECE1,Gene_Expr
HMGCL,Gene_Expr
GALE,Gene_Expr
ID3,Gene_Expr
CR2,Gene_Expr
CD46,Gene_Expr
PRPF3,Gene_Expr
APH1A,Gene_Expr
P3H1,Gene_Expr
SLC2A1,Gene_Expr
EBNA1BP2,Gene_Expr
CDC20,Gene_Expr
MPL,Gene_Expr
ARTN,Gene_Expr
IPO13,Gene_Expr
ATP6V0B,Gene_Expr
B4GALT2,Gene_Expr
ERI3,Gene_Expr
PTCH2,Gene_Expr
AKR1A1,Gene_Expr
PRDX1,Gene_Expr
PIK3R3,Gene_Expr
TSPAN1,Gene_Expr
BLZF1,Gene_Expr
CCDC181,Gene_Expr
SLC19A2,Gene_Expr
FAAH,Gene_Expr
NSUN4,Gene_Expr
TMED5,Gene_Expr
MROH9,Gene_Expr
DR1,Gene_Expr
CNN3,Gene_Expr
PRRC2C,Gene_Expr
F3,Gene_Expr
ABCD3,Gene_Expr
VAMP4,Gene_Expr
DPH5,Gene_Expr
FASLG,Gene_Expr
PTBP2,Gene_Expr
TNFSF4,Gene_Expr
PRDX6,Gene_Expr
DARS2,Gene_Expr
HSD11B1,Gene_Expr
IRF6,Gene_Expr
UTP25,Gene_Expr
PLPPR5,Gene_Expr
PLPPR4,Gene_Expr
SERPINC1,Gene_Expr
RCAN3,Gene_Expr
SYF2,Gene_Expr
RSRP1,Gene_Expr
SLC35A3,Gene_Expr
RCOR3,Gene_Expr
STMN1,Gene_Expr
MTFR1L,Gene_Expr
MAN1C1,Gene_Expr
NEK2,Gene_Expr
RPS6KA1,Gene_Expr
DHDDS,Gene_Expr
NENF,Gene_Expr
NSL1,Gene_Expr
PROX1,Gene_Expr
ARID1A,Gene_Expr
CENPF,Gene_Expr
RPA2,Gene_Expr
PPP1R8,Gene_Expr
STX12,Gene_Expr
MTARC2,Gene_Expr
SLC5A9,Gene_Expr
OSBPL9,Gene_Expr
TXNDC12,Gene_Expr
ESYT2,Gene_Expr
POLR1G,Gene_Expr
MESD,Gene_Expr
RCN2,Gene_Expr
CHRNB4,Gene_Expr
MUC5B,Gene_Expr
CTSD,Gene_Expr
COLEC11,Gene_Expr
STAG1,Gene_Expr
A4GNT,Gene_Expr
STK11,Gene_Expr
KMT2A,Gene_Expr
TREH,Gene_Expr
IFT46,Gene_Expr
MMP8,Gene_Expr
ZNF541,Gene_Expr
SLC8A2,Gene_Expr
KPTN,Gene_Expr
RPS25,Gene_Expr
KIF14,Gene_Expr
TNNT2,Gene_Expr
DDX59,Gene_Expr
CAMSAP2,Gene_Expr
ATF6,Gene_Expr
CRYGD,Gene_Expr
MREG,Gene_Expr
FASTKD2,Gene_Expr
NRP2,Gene_Expr
CREB1,Gene_Expr
KLF7,Gene_Expr
TTR,Gene_Expr
B4GALT6,Gene_Expr
C1orf54,Gene_Expr
CA14,Gene_Expr
DNAI7,Gene_Expr
IRAG2,Gene_Expr
ATP10B,Gene_Expr
SPCS2,Gene_Expr
USP35,Gene_Expr
ELOVL4,Gene_Expr
FILIP1,Gene_Expr
CASP8AP2,Gene_Expr
HMGN3,Gene_Expr
UBE3D,Gene_Expr
CNR1,Gene_Expr
SPACA1,Gene_Expr
ANKRD13C,Gene_Expr
SGIP1,Gene_Expr
PHF3,Gene_Expr
ZC2HC1B,Gene_Expr
ADGB,Gene_Expr
PLAGL1,Gene_Expr
FBXO30,Gene_Expr
TNFAIP3,Gene_Expr
AKAP7,Gene_Expr
RAB32,Gene_Expr
MYB,Gene_Expr
ALDH8A1,Gene_Expr
SGK1,Gene_Expr
RNF146,Gene_Expr
ARG1,Gene_Expr
CCN2,Gene_Expr
TCF21,Gene_Expr
PMFBP1,Gene_Expr
FBXL5,Gene_Expr
MED28,Gene_Expr
SLC16A7,Gene_Expr
RXYLT1,Gene_Expr
ZNF430,Gene_Expr
VAMP8,Gene_Expr
DCLRE1B,Gene_Expr
MYL12B,Gene_Expr
FOXO3,Gene_Expr
ARMC2,Gene_Expr
RPN2,Gene_Expr
TGIF2,Gene_Expr
CASQ2,Gene_Expr
OLFM3,Gene_Expr
PKD2,Gene_Expr
ABCG2,Gene_Expr
SPP1,Gene_Expr
STBD1,Gene_Expr
CCNI,Gene_Expr
RARRES1,Gene_Expr
MFSD1,Gene_Expr
RAB3GAP2,Gene_Expr
EEF2KMT,Gene_Expr
PPL,Gene_Expr
UBN1,Gene_Expr
KLF12,Gene_Expr
UCHL3,Gene_Expr
PCDH17,Gene_Expr
HS1BP3,Gene_Expr
LDAH,Gene_Expr
WDR35,Gene_Expr
CCND2,Gene_Expr
FGF23,Gene_Expr
ELL2,Gene_Expr
DNAH7,Gene_Expr
CYP20A1,Gene_Expr
NDUFB3,Gene_Expr
GTF3C3,Gene_Expr
SATB2,Gene_Expr
UBE2B,Gene_Expr
TRPM6,Gene_Expr
GDA,Gene_Expr
KLF9,Gene_Expr
TJP2,Gene_Expr
ECRG4,Gene_Expr
ITGB1BP1,Gene_Expr
CPSF3,Gene_Expr
PIGZ,Gene_Expr
SENP5,Gene_Expr
CCDC92,Gene_Expr
C1orf198,Gene_Expr
TRIM67,Gene_Expr
HEATR1,Gene_Expr
PTBP3,Gene_Expr
RAD23B,Gene_Expr
FKBP15,Gene_Expr
CTNNAL1,Gene_Expr
ABITRAM,Gene_Expr
DYNC2I2,Gene_Expr
SET,Gene_Expr
PTPA,Gene_Expr
GLE1,Gene_Expr
RAB14,Gene_Expr
CNTRL,Gene_Expr
TRIM32,Gene_Expr
FBXW2,Gene_Expr
PHF19,Gene_Expr
NEK6,Gene_Expr
BSPRY,Gene_Expr
PPP6C,Gene_Expr
NDUFA8,Gene_Expr
HDHD3,Gene_Expr
RBM18,Gene_Expr
SLC46A2,Gene_Expr
HSDL2,Gene_Expr
MAPKAP1,Gene_Expr
NR4A3,Gene_Expr
INVS,Gene_Expr
GALNT12,Gene_Expr
DENND1A,Gene_Expr
ALG2,Gene_Expr
CSF3R,Gene_Expr
KDSR,Gene_Expr
VPS4B,Gene_Expr
ONECUT2,Gene_Expr
C19orf25,Gene_Expr
ZBTB45,Gene_Expr
YLPM1,Gene_Expr
DCAF4,Gene_Expr
PROX2,Gene_Expr
FCF1,Gene_Expr
PGF,Gene_Expr
IFI27L2,Gene_Expr
BBOF1,Gene_Expr
NEK9,Gene_Expr
ACYP1,Gene_Expr
IFT43,Gene_Expr
NPC2,Gene_Expr
DNAL1,Gene_Expr
IRF2BPL,Gene_Expr
ACOT2,Gene_Expr
LTBP2,Gene_Expr
AREL1,Gene_Expr
MLH3,Gene_Expr
TTLL5,Gene_Expr
FLVCR2,Gene_Expr
ABCD4,Gene_Expr
DLST,Gene_Expr
PPP4R4,Gene_Expr
TGFB3,Gene_Expr
ZC2HC1C,Gene_Expr
SLIRP,Gene_Expr
RBM25,Gene_Expr
ALDH6A1,Gene_Expr
GPR68,Gene_Expr
ESRRB,Gene_Expr
EIF2B2,Gene_Expr
NRDE2,Gene_Expr
COQ6,Gene_Expr
ZNF410,Gene_Expr
RHOQ,Gene_Expr
GPR75,Gene_Expr
SUPT7L,Gene_Expr
KLHL29,Gene_Expr
DNMT3A,Gene_Expr
TMEM214,Gene_Expr
ATAD2B,Gene_Expr
FKBP1B,Gene_Expr
ATL2,Gene_Expr
YPEL5,Gene_Expr
FAM98A,Gene_Expr
YIPF4,Gene_Expr
AFTPH,Gene_Expr
LGALSL,Gene_Expr
CNRIP1,Gene_Expr
BCL11A,Gene_Expr
CRIPT,Gene_Expr
EPCAM,Gene_Expr
SLC17A5,Gene_Expr
OGFRL1,Gene_Expr
SLF2,Gene_Expr
IDE,Gene_Expr
TECTB,Gene_Expr
ELOVL3,Gene_Expr
IFIT3,Gene_Expr
NKX2-3,Gene_Expr
IFIT2,Gene_Expr
GPAM,Gene_Expr
CUTC,Gene_Expr
PPP1R3C,Gene_Expr
PYROXD2,Gene_Expr
CNNM1,Gene_Expr
MXI1,Gene_Expr
SMNDC1,Gene_Expr
C10orf88,Gene_Expr
HELLS,Gene_Expr
PRLHR,Gene_Expr
TCTN3,Gene_Expr
DENND10,Gene_Expr
AVPI1,Gene_Expr
WDR11,Gene_Expr
ARMH3,Gene_Expr
KCNIP2,Gene_Expr
CFAP58,Gene_Expr
GOT1,Gene_Expr
CPN1,Gene_Expr
SFRP5,Gene_Expr
GNA13,Gene_Expr
HOXB8,Gene_Expr
KANSL1,Gene_Expr
HOXB5,Gene_Expr
CRHR1,Gene_Expr
HOXB3,Gene_Expr
HOXB1,Gene_Expr
DUSP1,Gene_Expr
PANK3,Gene_Expr
MSX2,Gene_Expr
TEK,Gene_Expr
RCL1,Gene_Expr
CAAP1,Gene_Expr
EQTN,Gene_Expr
MOB3B,Gene_Expr
INSL6,Gene_Expr
INSL4,Gene_Expr
MLANA,Gene_Expr
CD274,Gene_Expr
IFNA6,Gene_Expr
IFNA8,Gene_Expr
GRIA2,Gene_Expr
NUP43,Gene_Expr
MTHFD1L,Gene_Expr
LRP11,Gene_Expr
CCDC170,Gene_Expr
PCMT1,Gene_Expr
PLEKHG1,Gene_Expr
MYCT1,Gene_Expr
TASL,Gene_Expr
MAGEB4,Gene_Expr
CYSTM1,Gene_Expr
WDR55,Gene_Expr
ARAP3,Gene_Expr
PCDHB8,Gene_Expr
PCDHB10,Gene_Expr
PCDHB14,Gene_Expr
PCDHB12,Gene_Expr
SLC25A2,Gene_Expr
TNN,Gene_Expr
MRPS14,Gene_Expr
CENPL,Gene_Expr
TNFSF18,Gene_Expr
SEC16B,Gene_Expr
GORAB,Gene_Expr
GPR31,Gene_Expr
ACAT2,Gene_Expr
TCP1,Gene_Expr
TTLL2,Gene_Expr
SNX19,Gene_Expr
KCNJ5,Gene_Expr
MSANTD2,Gene_Expr
TP53AIP1,Gene_Expr
TEX11,Gene_Expr
ARR3,Gene_Expr
PDZD11,Gene_Expr
SLC10A7,Gene_Expr
NUDCD1,Gene_Expr
ENY2,Gene_Expr
MASTL,Gene_Expr
KIAA1217,Gene_Expr
LYZL1,Gene_Expr
PLXDC2,Gene_Expr
EPC1,Gene_Expr
IQSEC3,Gene_Expr
CCDC77,Gene_Expr
TAF12,Gene_Expr
ENOX1,Gene_Expr
TNFSF11,Gene_Expr
MTRF1,Gene_Expr
SOHLH2,Gene_Expr
DNAJC15,Gene_Expr
PROSER1,Gene_Expr
UFM1,Gene_Expr
WBP4,Gene_Expr
ELF1,Gene_Expr
SMAD9,Gene_Expr
HSPH1,Gene_Expr
KBTBD7,Gene_Expr
ALG5,Gene_Expr
EXOSC8,Gene_Expr
ETF1,Gene_Expr
TGFBI,Gene_Expr
FAM53C,Gene_Expr
SIL1,Gene_Expr
PAIP2,Gene_Expr
MYOT,Gene_Expr
KDM3B,Gene_Expr
EGR1,Gene_Expr
SERP1,Gene_Expr
PLS1,Gene_Expr
ZFP30,Gene_Expr
NR2C1,Gene_Expr
UTP20,Gene_Expr
TMPO,Gene_Expr
ARL1,Gene_Expr
GLT8D2,Gene_Expr
MTERF2,Gene_Expr
SOCS2,Gene_Expr
NFYB,Gene_Expr
WASHC3,Gene_Expr
APAF1,Gene_Expr
DUSP4,Gene_Expr
CLU,Gene_Expr
TNFRSF10B,Gene_Expr
SORBS3,Gene_Expr
PTK2B,Gene_Expr
CHRNA2,Gene_Expr
ADRA1A,Gene_Expr
PPP3CC,Gene_Expr
PDLIM2,Gene_Expr
EPHX2,Gene_Expr
RNF170,Gene_Expr
UBIAD1,Gene_Expr
TARDBP,Gene_Expr
TNFRSF8,Gene_Expr
PRAMEF2,Gene_Expr
ZNF706,Gene_Expr
LYPLA1,Gene_Expr
CRISPLD1,Gene_Expr
COPS5,Gene_Expr
RDH10,Gene_Expr
EPX,Gene_Expr
AKAP1,Gene_Expr
COIL,Gene_Expr
TRIM25,Gene_Expr
SCPEP1,Gene_Expr
SPOP,Gene_Expr
SLC35B1,Gene_Expr
TBX4,Gene_Expr
TEX14,Gene_Expr
FAM117A,Gene_Expr
NCAPH,Gene_Expr
LRAT,Gene_Expr
TMEM131L,Gene_Expr
MND1,Gene_Expr
TRIM6,Gene_Expr
ABCC11,Gene_Expr
TENT4B,Gene_Expr
ADCY7,Gene_Expr
CEP89,Gene_Expr
TSHZ3,Gene_Expr
ECHDC2,Gene_Expr
TAS2R8,Gene_Expr
PLBD1,Gene_Expr
TAS2R10,Gene_Expr
PRB2,Gene_Expr
PYROXD1,Gene_Expr
IAPP,Gene_Expr
KCNJ8,Gene_Expr
TAS2R7,Gene_Expr
BCL2L14,Gene_Expr
TAS2R9,Gene_Expr
PSPC1,Gene_Expr
ZNF549,Gene_Expr
A1BG,Gene_Expr
ZSCAN18,Gene_Expr
ZNF211,Gene_Expr
PDZRN3,Gene_Expr
RGSL1,Gene_Expr
LHX4,Gene_Expr
RNF2,Gene_Expr
TRMT1L,Gene_Expr
SEC22A,Gene_Expr
CSTA,Gene_Expr
DPPA4,Gene_Expr
POPDC2,Gene_Expr
B4GALT4,Gene_Expr
NAA50,Gene_Expr
CD80,Gene_Expr
KIF18A,Gene_Expr
DESI2,Gene_Expr
MAPK8IP1,Gene_Expr
CRY2,Gene_Expr
PEX16,Gene_Expr
DEPDC7,Gene_Expr
CAT,Gene_Expr
PILRB,Gene_Expr
ZMYM2,Gene_Expr
GJB6,Gene_Expr
GJA3,Gene_Expr
TBC1D15,Gene_Expr
ADGRB2,Gene_Expr
HCRTR1,Gene_Expr
ZCCHC17,Gene_Expr
FABP3,Gene_Expr
KHDRBS1,Gene_Expr
TMEM39B,Gene_Expr
CCRL2,Gene_Expr
CCR2,Gene_Expr
POLR3GL,Gene_Expr
TNFSF10,Gene_Expr
ZNF639,Gene_Expr
SLITRK3,Gene_Expr
PIK3CA,Gene_Expr
PDS5A,Gene_Expr
TMEM156,Gene_Expr
LIAS,Gene_Expr
CPXM2,Gene_Expr
ZSCAN20,Gene_Expr
CSMD2,Gene_Expr
LRIF1,Gene_Expr
TMIGD3,Gene_Expr
CLCC1,Gene_Expr
GPSM2,Gene_Expr
GTDC1,Gene_Expr
CXCR4,Gene_Expr
ZRANB3,Gene_Expr
ACVR2A,Gene_Expr
POLK,Gene_Expr
SV2C,Gene_Expr
FLT3,Gene_Expr
RPL21,Gene_Expr
MTIF3,Gene_Expr
GTF3A,Gene_Expr
RASL11A,Gene_Expr
UBL3,Gene_Expr
FYTTD1,Gene_Expr
MTERF4,Gene_Expr
XPNPEP2,Gene_Expr
SASH3,Gene_Expr
OCRL,Gene_Expr
MRPS2,Gene_Expr
TBX22,Gene_Expr
FMOD,Gene_Expr
LAX1,Gene_Expr
PLG,Gene_Expr
KIAA1191,Gene_Expr
COPA,Gene_Expr
CD244,Gene_Expr
LY9,Gene_Expr
HS3ST2,Gene_Expr
RBBP6,Gene_Expr
ZC3H7A,Gene_Expr
SERAC1,Gene_Expr
ANXA11,Gene_Expr
LDB3,Gene_Expr
SHLD2,Gene_Expr
PRXL2A,Gene_Expr
ZNF205,Gene_Expr
NAA60,Gene_Expr
RPL5,Gene_Expr
ODF2L,Gene_Expr
PTGFR,Gene_Expr
TRMT13,Gene_Expr
LRRC39,Gene_Expr
RWDD3,Gene_Expr
ZNF644,Gene_Expr
CCDC18,Gene_Expr
RPAP2,Gene_Expr
SLC66A2,Gene_Expr
BBS9,Gene_Expr
PMS2,Gene_Expr
ZMIZ2,Gene_Expr
SEPTIN7,Gene_Expr
EEPD1,Gene_Expr
KLHL7,Gene_Expr
HERPUD2,Gene_Expr
CBX3,Gene_Expr
HNRNPA2B1,Gene_Expr
WIPF3,Gene_Expr
NXPH1,Gene_Expr
NPY,Gene_Expr
HYCC1,Gene_Expr
HOXA7,Gene_Expr
INHBA,Gene_Expr
FKBP9,Gene_Expr
NT5C3A,Gene_Expr
ARL4A,Gene_Expr
CCZ1,Gene_Expr
POLM,Gene_Expr
RAMP3,Gene_Expr
MRM2,Gene_Expr
TWIST1,Gene_Expr
SMU1,Gene_Expr
GLIPR2,Gene_Expr
SLC25A51,Gene_Expr
CLTA,Gene_Expr
RECK,Gene_Expr
SPINK4,Gene_Expr
TAF1L,Gene_Expr
ACO1,Gene_Expr
PHF24,Gene_Expr
DNAI1,Gene_Expr
DCAF10,Gene_Expr
KIAA1549,Gene_Expr
TRIM24,Gene_Expr
CYREN,Gene_Expr
CALD1,Gene_Expr
AKR1D1,Gene_Expr
NUDT10,Gene_Expr
SFTPA1,Gene_Expr
NEUROG3,Gene_Expr
PLAU,Gene_Expr
SRGN,Gene_Expr
CHST3,Gene_Expr
BICC1,Gene_Expr
CISD1,Gene_Expr
EGR2,Gene_Expr
ECD,Gene_Expr
P4HA1,Gene_Expr
SLC25A16,Gene_Expr
ZWINT,Gene_Expr
VPS26A,Gene_Expr
RBM19,Gene_Expr
CIT,Gene_Expr
IFT81,Gene_Expr
ACADS,Gene_Expr
HVCN1,Gene_Expr
DDX54,Gene_Expr
MED13L,Gene_Expr
CDKN2C,Gene_Expr
RNF11,Gene_Expr
RASSF8,Gene_Expr
BHLHE41,Gene_Expr
SSPN,Gene_Expr
ITPR2,Gene_Expr
CCDC91,Gene_Expr
NECAB1,Gene_Expr
WWP1,Gene_Expr
ACOT9,Gene_Expr
PRDX4,Gene_Expr
DDX39A,Gene_Expr
PKN1,Gene_Expr
TRIR,Gene_Expr
ADGRE5,Gene_Expr
WDR83,Gene_Expr
GIPC1,Gene_Expr
SPRYD7,Gene_Expr
EBPL,Gene_Expr
ATP7B,Gene_Expr
ZC3H13,Gene_Expr
NLN,Gene_Expr
CENPK,Gene_Expr
OPTN,Gene_Expr
ITIH5,Gene_Expr
ATF1,Gene_Expr
TSFM,Gene_Expr
NEUROD4,Gene_Expr
ARHGAP9,Gene_Expr
NCKAP1L,Gene_Expr
MMP19,Gene_Expr
PFDN5,Gene_Expr
SPATS2,Gene_Expr
ORMDL2,Gene_Expr
NR4A1,Gene_Expr
PDE1B,Gene_Expr
CDK2,Gene_Expr
LRP1,Gene_Expr
HOXC11,Gene_Expr
ATG101,Gene_Expr
NFE2,Gene_Expr
IKZF4,Gene_Expr
SMUG1,Gene_Expr
TUBA1B,Gene_Expr
EEF1AKMT3,Gene_Expr
KBTBD4,Gene_Expr
SARDH,Gene_Expr
DBH,Gene_Expr
ATPAF1,Gene_Expr
STIL,Gene_Expr
HJURP,Gene_Expr
IL13RA2,Gene_Expr
COL10A1,Gene_Expr
AMD1,Gene_Expr
NDUFAF4,Gene_Expr
USP45,Gene_Expr
PLP1,Gene_Expr
SERPINA7,Gene_Expr
MORF4L2,Gene_Expr
RAB9B,Gene_Expr
NRK,Gene_Expr
FAM199X,Gene_Expr
ATXN3L,Gene_Expr
RAB9A,Gene_Expr
METTL8,Gene_Expr
TTC21B,Gene_Expr
NMI,Gene_Expr
TNFAIP6,Gene_Expr
ACVR1C,Gene_Expr
BAZ2B,Gene_Expr
SLC36A1,Gene_Expr
LPGAT1,Gene_Expr
BATF3,Gene_Expr
G0S2,Gene_Expr
KCNJ2,Gene_Expr
RAP2C,Gene_Expr
EXOSC9,Gene_Expr
PLA2G12A,Gene_Expr
B9D2,Gene_Expr
COQ8B,Gene_Expr
PFKFB2,Gene_Expr
C4BPA,Gene_Expr
C4BPB,Gene_Expr
RAB38,Gene_Expr
GPR83,Gene_Expr
AGO2,Gene_Expr
MXD4,Gene_Expr
CKS2,Gene_Expr
DAW1,Gene_Expr
ACSL3,Gene_Expr
CHPF,Gene_Expr
DNPEP,Gene_Expr
INHA,Gene_Expr
MOGAT1,Gene_Expr
OBSL1,Gene_Expr
FAM124B,Gene_Expr
SLC12A4,Gene_Expr
ENKD1,Gene_Expr
GCNT7,Gene_Expr
CTCFL,Gene_Expr
FAM210B,Gene_Expr
PI3,Gene_Expr
FAM209A,Gene_Expr
SNX21,Gene_Expr
SLPI,Gene_Expr
WFDC3,Gene_Expr
TTPAL,Gene_Expr
PREX1,Gene_Expr
KCNS1,Gene_Expr
SLC12A5,Gene_Expr
ARHGAP40,Gene_Expr
SDC4,Gene_Expr
NCOA3,Gene_Expr
PIGT,Gene_Expr
SEMG2,Gene_Expr
MATN4,Gene_Expr
NCOA5,Gene_Expr
VAPB,Gene_Expr
PARD6B,Gene_Expr
ATP5F1E,Gene_Expr
CHD6,Gene_Expr
PLCG1,Gene_Expr
TOX2,Gene_Expr
SRSF6,Gene_Expr
GDAP1L1,Gene_Expr
ARFGEF2,Gene_Expr
ZNFX1,Gene_Expr
ZNF831,Gene_Expr
EDN3,Gene_Expr
CSE1L,Gene_Expr
PEDS1-UBE2V1,Gene_Expr
RAB22A,Gene_Expr
PTGIS,Gene_Expr
STAU1,Gene_Expr
CDH26,Gene_Expr
SNAI1,Gene_Expr
MOCS3,Gene_Expr
STX16,Gene_Expr
PMEPA1,Gene_Expr
RNF114,Gene_Expr
DDX27,Gene_Expr
RBPJL,Gene_Expr
SEMG1,Gene_Expr
BCAS4,Gene_Expr
TP53TG5,Gene_Expr
PCK1,Gene_Expr
ZBP1,Gene_Expr
NEURL2,Gene_Expr
MAGEA10,Gene_Expr
MTRR,Gene_Expr
FASTKD3,Gene_Expr
PEPD,Gene_Expr
CHST8,Gene_Expr
IQSEC2,Gene_Expr
VAMP7,Gene_Expr
IL9R,Gene_Expr
XG,Gene_Expr
STAMBP,Gene_Expr
NAGK,Gene_Expr
MCEE,Gene_Expr
PAIP2B,Gene_Expr
SNRNP27,Gene_Expr
MPHOSPH10,Gene_Expr
IL17C,Gene_Expr
ATP8A1,Gene_Expr
USP22,Gene_Expr
POF1B,Gene_Expr
HIF3A,Gene_Expr
ZNF576,Gene_Expr
ZNF45,Gene_Expr
LYPD3,Gene_Expr
PSG8,Gene_Expr
CEACAM8,Gene_Expr
USP9X,Gene_Expr
CRISP2,Gene_Expr
F13A1,Gene_Expr
GRM4,Gene_Expr
TRERF1,Gene_Expr
PACSIN1,Gene_Expr
BTN2A2,Gene_Expr
SIRT5,Gene_Expr
MRS2,Gene_Expr
WRNIP1,Gene_Expr
RRP36,Gene_Expr
BTN1A1,Gene_Expr
SNRPC,Gene_Expr
SLC17A3,Gene_Expr
SLC17A1,Gene_Expr
SERPINB6,Gene_Expr
XPO5,Gene_Expr
ABCC10,Gene_Expr
H1-3,Gene_Expr
PEX6,Gene_Expr
NQO2,Gene_Expr
OARD1,Gene_Expr
UNC5CL,Gene_Expr
AARS2,Gene_Expr
H1-1,Gene_Expr
ZNF391,Gene_Expr
RPS10,Gene_Expr
MOCS1,Gene_Expr
H2BC11,Gene_Expr
MED20,Gene_Expr
OR2B6,Gene_Expr
TBCC,Gene_Expr
SPDEF,Gene_Expr
TCP11,Gene_Expr
MAD2L1BP,Gene_Expr
APOBEC2,Gene_Expr
KLHDC3,Gene_Expr
GNMT,Gene_Expr
DNAH8,Gene_Expr
TREM1,Gene_Expr
MEA1,Gene_Expr
KLHL31,Gene_Expr
COL21A1,Gene_Expr
CDKN1A,Gene_Expr
SOX4,Gene_Expr
GLO1,Gene_Expr
CPNE5,Gene_Expr
KCNK17,Gene_Expr
RREB1,Gene_Expr
SSR1,Gene_Expr
RIOK1,Gene_Expr
NRN1,Gene_Expr
SLC35B3,Gene_Expr
RPP40,Gene_Expr
ATXN1,Gene_Expr
NUP153,Gene_Expr
DEK,Gene_Expr
EEF1E1,Gene_Expr
CRISP1,Gene_Expr
RUNX2,Gene_Expr
OPN5,Gene_Expr
GCM2,Gene_Expr
LRRFIP1,Gene_Expr
RAB17,Gene_Expr
CXCL6,Gene_Expr
EREG,Gene_Expr
TRIM51,Gene_Expr
MYRF,Gene_Expr
AHNAK,Gene_Expr
EMC3,Gene_Expr
SSUH2,Gene_Expr
WNT1,Gene_Expr
SH3TC1,Gene_Expr
CNOT1,Gene_Expr
FBXL9P,Gene_Expr
BBS2,Gene_Expr
MT1G,Gene_Expr
MT2A,Gene_Expr
PHAF1,Gene_Expr
GOT2,Gene_Expr
DOK4,Gene_Expr
PIWIL1,Gene_Expr
GPR18,Gene_Expr
CLYBL,Gene_Expr
TMTC4,Gene_Expr
RAP2A,Gene_Expr
SLC10A2,Gene_Expr
ABCC4,Gene_Expr
EFNB2,Gene_Expr
SOX21,Gene_Expr
TM9SF2,Gene_Expr
HROB,Gene_Expr
KIF25,Gene_Expr
IRF1,Gene_Expr
UPF3B,Gene_Expr
RNF113A,Gene_Expr
SEPTIN6,Gene_Expr
TMEM255A,Gene_Expr
NDUFA1,Gene_Expr
AMELX,Gene_Expr
DMAC2L,Gene_Expr
BMP4,Gene_Expr
PTGER2,Gene_Expr
FAM193A,Gene_Expr
GRK4,Gene_Expr
SOX9,Gene_Expr
TEKT3,Gene_Expr
MYH2,Gene_Expr
HS3ST3B1,Gene_Expr
SLC25A35,Gene_Expr
MRPS7,Gene_Expr
GGA3,Gene_Expr
ARMC7,Gene_Expr
NUP85,Gene_Expr
SLC25A19,Gene_Expr
MIF4GD,Gene_Expr
NT5C,Gene_Expr
MSTO1,Gene_Expr
MIR9-1HG,Gene_Expr
TTF1,Gene_Expr
